,nr.,factorA,factorB,citric catoda,residual butanol,caroton,stable nodinol,sulfur in nodinol,density,pH,noracid,lacapon,quality class
779,779,4.733333333333333,0.3466666666666667,0.02,1.7333333333333334,0.050666666666666665,14.0,61.333333333333336,0.6649666666666666,2.3333333333333335,0.39999999999999997,6.533333333333334,1
780,780,4.666666666666667,0.37999999999999995,0.0,1.3333333333333333,0.12666666666666668,8.0,30.0,0.6645066666666667,2.2066666666666666,0.39999999999999997,6.266666666666667,2
781,781,4.333333333333333,0.3066666666666667,0.09333333333333334,1.5999999999999999,0.076,6.0,24.666666666666668,0.66488,2.44,0.43333333333333335,6.533333333333334,1
782,782,6.0,0.5466666666666666,0.03333333333333333,1.5999999999999999,0.054,17.333333333333332,64.0,0.6654266666666667,2.2399999999999998,0.35333333333333333,6.666666666666667,1
783,783,4.333333333333333,0.3066666666666667,0.09333333333333334,1.5999999999999999,0.076,6.0,24.666666666666668,0.66488,2.44,0.43333333333333335,6.533333333333334,1
784,784,4.733333333333333,0.3933333333333333,0.006666666666666667,1.6666666666666667,0.051333333333333335,13.333333333333334,56.666666666666664,0.6649733333333333,2.3666666666666667,0.3933333333333333,6.533333333333334,1
785,785,6.6000000000000005,0.2333333333333333,0.2733333333333333,1.5333333333333332,0.05533333333333334,7.333333333333333,40.666666666666664,0.6654666666666667,2.14,0.3333333333333333,6.333333333333333,1
786,786,6.6000000000000005,0.2333333333333333,0.2733333333333333,1.5333333333333332,0.05533333333333334,7.333333333333333,40.666666666666664,0.6654666666666667,2.14,0.3333333333333333,6.333333333333333,1
787,787,6.666666666666667,0.37333333333333335,0.16,1.4666666666666668,0.05266666666666667,12.666666666666666,38.666666666666664,0.6660666666666667,2.12,0.37333333333333335,6.733333333333333,2
788,788,6.666666666666667,0.37333333333333335,0.16,1.4666666666666668,0.05266666666666667,12.666666666666666,38.666666666666664,0.6660666666666667,2.12,0.37333333333333335,6.733333333333333,2
789,789,5.733333333333333,0.42,0.11333333333333334,1.9333333333333333,0.066,14.0,79.33333333333333,0.6653333333333333,2.06,0.3466666666666667,6.2,1
790,790,4.933333333333334,0.24666666666666667,0.2866666666666667,1.7333333333333334,0.05466666666666666,12.0,54.666666666666664,0.66472,2.22,0.45333333333333337,6.466666666666666,2
791,791,5.866666666666667,0.4266666666666667,0.11333333333333334,1.9333333333333333,0.056,16.666666666666668,86.66666666666667,0.6654533333333333,2.1533333333333333,0.36000000000000004,6.3999999999999995,1
792,792,4.733333333333333,0.4066666666666667,0.013333333333333334,1.6666666666666667,0.054,11.333333333333334,58.0,0.6649666666666666,2.32,0.39999999999999997,6.466666666666666,2
793,793,5.133333333333334,0.39999999999999997,0.0,1.7333333333333334,0.03666666666666667,4.666666666666667,8.666666666666666,0.66426,2.2533333333333334,0.37333333333333335,7.2,1
794,794,6.733333333333333,0.18000000000000002,0.36000000000000004,1.5333333333333332,0.043333333333333335,4.666666666666667,17.333333333333332,0.66354,2.1133333333333333,0.35333333333333333,8.333333333333334,2
795,795,7.2,0.5933333333333334,0.19999999999999998,1.7333333333333334,0.08800000000000001,4.666666666666667,40.0,0.6652399999999999,1.9933333333333334,0.7866666666666666,6.8,1
796,796,5.8,0.3066666666666667,0.20666666666666667,1.6666666666666667,0.084,16.0,42.666666666666664,0.6649733333333333,2.066666666666667,0.49333333333333335,6.3999999999999995,1
797,797,6.2,0.24666666666666667,0.29333333333333333,1.0666666666666667,0.025333333333333333,14.0,28.0,0.6635066666666667,2.16,0.54,7.2,3
798,798,6.266666666666667,0.3333333333333333,0.22666666666666668,2.4,0.05466666666666666,3.3333333333333335,9.333333333333334,0.6658000000000001,2.1933333333333334,0.3466666666666667,7.133333333333333,2
799,799,6.266666666666667,0.3333333333333333,0.22666666666666668,2.4,0.05466666666666666,3.3333333333333335,9.333333333333334,0.6658000000000001,2.1933333333333334,0.3466666666666667,7.133333333333333,2
800,800,4.8,0.4066666666666667,0.05333333333333334,2.6666666666666665,0.05466666666666666,17.333333333333332,72.0,0.6642733333333334,2.1666666666666665,0.34,6.266666666666667,1
801,801,5.733333333333333,0.3666666666666667,0.06,2.1999999999999997,0.04533333333333334,5.333333333333333,11.333333333333334,0.6648999999999999,2.1533333333333333,0.29333333333333333,6.666666666666667,1
802,802,3.4,0.38999999999999996,0.0,1.1333333333333333,0.029333333333333333,9.333333333333334,57.333333333333336,0.66176,2.3733333333333335,0.6266666666666666,8.6,3
803,803,5.133333333333334,0.37333333333333335,0.05333333333333334,1.6666666666666667,0.076,9.333333333333334,30.666666666666668,0.6647333333333333,2.16,0.44,6.3999999999999995,2
804,804,5.6000000000000005,0.3466666666666667,0.14666666666666667,1.8,0.056,2.6666666666666665,12.0,0.6645466666666667,2.1733333333333333,0.37999999999999995,6.6000000000000005,2
805,805,5.466666666666666,0.18666666666666668,0.26666666666666666,1.5999999999999999,0.03466666666666667,2.6666666666666665,6.666666666666667,0.6623733333333334,2.22,0.4666666666666666,8.533333333333333,3
806,806,5.6000000000000005,0.16666666666666666,0.26,1.3333333333333333,0.027333333333333334,2.6666666666666665,6.666666666666667,0.6625733333333333,2.18,0.47333333333333333,8.333333333333334,3
807,807,5.466666666666666,0.18666666666666668,0.26666666666666666,1.5999999999999999,0.03466666666666667,2.6666666666666665,6.666666666666667,0.6623733333333334,2.22,0.4666666666666666,8.533333333333333,3
808,808,4.933333333333334,0.35333333333333333,0.08,1.2666666666666666,0.11,2.6666666666666665,8.0,0.66468,2.1733333333333333,0.5733333333333334,6.133333333333333,1
809,809,5.066666666666666,0.32,0.20666666666666667,1.8666666666666665,0.04666666666666667,2.6666666666666665,10.0,0.66462,2.146666666666667,0.3666666666666667,6.866666666666667,2
810,810,4.866666666666666,0.32666666666666666,0.06666666666666667,1.7333333333333334,0.04533333333333334,2.6666666666666665,9.333333333333334,0.6637466666666666,2.1999999999999997,0.3133333333333333,7.0,1
811,811,8.6,0.3333333333333333,0.3666666666666667,1.8666666666666665,0.04800000000000001,4.666666666666667,16.0,0.6667466666666666,2.06,0.45333333333333337,7.266666666666667,2
812,812,7.2,0.3,0.22,1.6666666666666667,0.066,13.333333333333334,25.333333333333332,0.6654533333333333,2.16,0.47333333333333333,7.2,1
813,813,4.6000000000000005,0.26,0.16,1.4000000000000001,0.06799999999999999,2.6666666666666665,4.666666666666667,0.66308,2.2933333333333334,0.38666666666666666,7.6000000000000005,0
814,814,8.4,0.2733333333333333,0.36000000000000004,1.8666666666666665,0.06866666666666667,12.666666666666666,27.333333333333332,0.66626,2.14,0.5066666666666667,7.533333333333334,2
815,815,7.2,0.3,0.22,1.6666666666666667,0.066,13.333333333333334,25.333333333333332,0.6654533333333333,2.16,0.47333333333333333,7.2,1
816,816,6.533333333333334,0.34,0.12666666666666668,2.1333333333333333,0.054,5.333333333333333,20.0,0.6656,2.1533333333333333,0.38666666666666666,7.0,2
817,817,7.2,0.19333333333333333,0.27999999999999997,1.0666666666666667,0.056,12.666666666666666,18.0,0.6636333333333333,2.1866666666666665,0.48666666666666664,7.933333333333334,2
818,818,4.733333333333333,0.4766666666666666,0.0,1.5666666666666667,0.04733333333333333,14.0,31.333333333333332,0.6642133333333333,2.1933333333333334,0.3,6.266666666666667,1
819,819,6.066666666666666,0.44,0.09999999999999999,2.1333333333333333,0.06466666666666666,6.0,39.333333333333336,0.6665066666666667,2.1866666666666665,0.36000000000000004,6.3999999999999995,1
820,820,4.666666666666667,0.4566666666666667,0.0,1.2666666666666666,0.066,6.0,14.666666666666666,0.66404,2.2266666666666666,0.39999999999999997,6.466666666666666,1
821,821,3.266666666666667,0.27999999999999997,0.0,1.4000000000000001,0.032,10.666666666666666,28.0,0.6610266666666667,2.473333333333333,0.49333333333333335,9.333333333333334,3
822,822,4.466666666666667,0.36000000000000004,0.08666666666666667,1.3333333333333333,0.050666666666666665,10.0,24.0,0.6648666666666666,2.4066666666666667,0.4266666666666667,6.533333333333334,1
823,823,4.466666666666667,0.36000000000000004,0.08666666666666667,1.3333333333333333,0.050666666666666665,10.0,24.0,0.6648666666666666,2.4066666666666667,0.4266666666666667,6.533333333333334,1
824,824,4.733333333333333,0.32,0.18666666666666668,1.8666666666666665,0.04533333333333334,4.0,10.666666666666666,0.6645466666666667,2.16,0.35333333333333333,6.866666666666667,1
825,825,4.733333333333333,0.3066666666666667,0.09333333333333334,1.8666666666666665,0.050666666666666665,10.0,24.666666666666668,0.66416,2.2399999999999998,0.32666666666666666,7.133333333333333,1
826,826,5.0,0.18000000000000002,0.22666666666666668,1.5333333333333332,0.03333333333333333,2.6666666666666665,5.333333333333333,0.6634,2.2666666666666666,0.4266666666666667,7.333333333333333,3
827,827,4.733333333333333,0.3066666666666667,0.09333333333333334,1.8666666666666665,0.050666666666666665,10.0,24.666666666666668,0.66416,2.2399999999999998,0.32666666666666666,7.133333333333333,1
828,828,5.2,0.37999999999999995,0.06,1.5333333333333332,0.043333333333333335,22.666666666666668,30.0,0.66278,2.3066666666666666,0.49333333333333335,8.466666666666667,4
829,829,3.9333333333333336,0.4066666666666667,0.05333333333333334,1.4000000000000001,0.04733333333333333,10.666666666666666,16.0,0.6625066666666667,2.3733333333333335,0.5133333333333333,7.3999999999999995,2
830,830,5.0,0.4566666666666667,0.04666666666666667,1.6666666666666667,0.03866666666666667,3.3333333333333335,6.0,0.6642133333333333,2.2533333333333334,0.3666666666666667,7.266666666666667,0
831,831,3.9333333333333336,0.4066666666666667,0.05333333333333334,1.4000000000000001,0.04733333333333333,10.666666666666666,16.0,0.6625066666666667,2.3733333333333335,0.5133333333333333,7.3999999999999995,2
832,832,6.933333333333334,0.29333333333333333,0.27999999999999997,1.0,0.09666666666666666,22.666666666666668,32.0,0.6655466666666666,2.2533333333333334,0.5733333333333334,6.6000000000000005,0
833,833,7.733333333333333,0.3133333333333333,0.29333333333333333,1.0666666666666667,0.09799999999999999,24.0,34.0,0.6655733333333334,2.2533333333333334,0.5733333333333334,6.6000000000000005,0
834,834,5.866666666666667,0.4566666666666667,0.17333333333333334,1.0666666666666667,0.05866666666666667,10.666666666666666,15.333333333333334,0.6646266666666667,2.2133333333333334,0.3133333333333333,6.266666666666667,1
835,835,5.066666666666666,0.44333333333333336,0.06666666666666667,1.0,0.044000000000000004,18.0,36.666666666666664,0.6643666666666667,2.2600000000000002,0.34,6.2,1
836,836,4.466666666666667,0.18666666666666668,0.18666666666666668,1.5999999999999999,0.008,24.0,66.66666666666667,0.6604266666666666,2.1733333333333333,0.26,7.8,3
837,837,4.466666666666667,0.18666666666666668,0.18666666666666668,1.5999999999999999,0.008,24.0,66.66666666666667,0.6604266666666666,2.1733333333333333,0.26,7.8,3
838,838,6.733333333333333,0.20666666666666667,0.2333333333333333,1.0666666666666667,0.049999999999999996,6.0,18.666666666666668,0.6644800000000001,2.16,0.5533333333333333,7.466666666666666,3
839,839,4.0,0.3333333333333333,0.02666666666666667,1.4666666666666668,0.06133333333333333,8.666666666666666,17.333333333333332,0.6643133333333333,2.3066666666666666,0.3133333333333333,6.666666666666667,1
840,840,7.3999999999999995,0.27999999999999997,0.3133333333333333,1.7666666666666666,0.05666666666666667,6.0,22.666666666666668,0.6649066666666666,2.16,0.5133333333333333,8.066666666666666,3
841,841,4.3999999999999995,0.44,0.0,2.0,0.07666666666666667,14.0,20.666666666666668,0.6641933333333333,2.3000000000000003,0.42,6.866666666666667,1
842,842,7.066666666666666,0.3333333333333333,0.3,1.7333333333333334,0.07933333333333333,22.666666666666668,45.333333333333336,0.66472,2.1533333333333333,0.48,7.266666666666667,2
843,843,4.733333333333333,0.4566666666666667,0.2333333333333333,1.3333333333333333,0.05866666666666667,6.0,61.333333333333336,0.6642,2.1866666666666665,0.41333333333333333,6.266666666666667,1
844,844,6.6000000000000005,0.16666666666666666,0.3066666666666667,1.1333333333333333,0.04133333333333333,17.333333333333332,28.0,0.6639333333333334,2.12,0.5533333333333333,7.066666666666666,2
845,845,4.266666666666667,0.4266666666666667,0.13999999999999999,1.2,0.054,9.333333333333334,20.666666666666668,0.6645933333333334,2.393333333333333,0.44,6.533333333333334,1
846,846,4.266666666666667,0.4266666666666667,0.13999999999999999,1.2,0.054,9.333333333333334,20.666666666666668,0.6645933333333334,2.393333333333333,0.44,6.533333333333334,1
847,847,4.933333333333334,0.45333333333333337,0.10666666666666667,1.2,0.052,8.0,26.0,0.6651333333333334,2.3333333333333335,0.4666666666666666,6.6000000000000005,2
848,848,4.266666666666667,0.4266666666666667,0.13999999999999999,1.2,0.054,9.333333333333334,20.666666666666668,0.6645933333333334,2.393333333333333,0.44,6.533333333333334,1
849,849,4.266666666666667,0.42,0.13999999999999999,1.0666666666666667,0.05333333333333334,8.0,21.333333333333332,0.6645933333333334,2.3866666666666667,0.44,6.533333333333334,1
850,850,6.2,0.2866666666666667,0.29333333333333333,1.2666666666666666,0.05666666666666667,6.0,14.666666666666666,0.66472,2.1866666666666665,0.3666666666666667,6.333333333333333,1
851,851,6.2,0.2866666666666667,0.29333333333333333,1.2666666666666666,0.05666666666666667,6.0,14.666666666666666,0.66472,2.1866666666666665,0.3666666666666667,6.333333333333333,1
852,852,5.333333333333333,0.27999999999999997,0.21333333333333335,1.6666666666666667,0.05333333333333334,17.333333333333332,81.33333333333333,0.6653399999999999,2.146666666666667,0.7133333333333334,6.466666666666666,1
853,853,6.2,0.24,0.26,1.0,0.05333333333333334,27.333333333333332,36.666666666666664,0.6643466666666666,2.3133333333333335,0.48666666666666664,7.266666666666667,2
854,854,6.2,0.24,0.26,1.0,0.05333333333333334,27.333333333333332,36.666666666666664,0.6643466666666666,2.3133333333333335,0.48666666666666664,7.266666666666667,2
855,855,5.066666666666666,0.49,0.013333333333333334,1.6666666666666667,0.04733333333333333,6.666666666666667,9.333333333333334,0.6635866666666667,2.34,0.47333333333333333,7.8,3
856,856,6.2,0.24,0.26,1.0,0.05333333333333334,27.333333333333332,36.666666666666664,0.6643466666666666,2.3133333333333335,0.48666666666666664,7.266666666666667,2
857,857,5.466666666666666,0.17333333333333334,0.22666666666666668,1.6666666666666667,0.048666666666666664,10.666666666666666,31.333333333333332,0.66396,2.2666666666666666,0.52,7.533333333333334,3
858,858,7.8,0.18666666666666668,0.3133333333333333,1.1333333333333333,0.036000000000000004,11.333333333333334,21.333333333333332,0.6645733333333333,2.1,0.4466666666666667,7.066666666666666,3
859,859,4.533333333333333,0.37333333333333335,0.14666666666666667,1.2,0.04933333333333334,10.0,16.0,0.6629200000000001,2.2666666666666666,0.5466666666666666,7.466666666666666,2
860,860,4.8,0.41333333333333333,0.04,1.8,0.051333333333333335,10.0,56.666666666666664,0.6649733333333333,2.34,0.36000000000000004,6.333333333333333,1
861,861,3.8666666666666667,0.6733333333333333,0.44,1.3333333333333333,0.026,10.0,58.666666666666664,0.66238,2.44,0.39999999999999997,7.666666666666667,2
862,862,5.0,0.27999999999999997,0.21333333333333335,1.8,0.04466666666666667,4.666666666666667,16.666666666666668,0.6641866666666667,2.16,0.29333333333333333,6.933333333333334,1
863,863,4.8,0.41333333333333333,0.04,1.6666666666666667,0.052,11.333333333333334,56.0,0.6649733333333333,2.34,0.35333333333333333,6.466666666666666,1
864,864,4.8,0.41333333333333333,0.04,1.8,0.051333333333333335,10.0,56.666666666666664,0.6649733333333333,2.34,0.36000000000000004,6.333333333333333,1
865,865,4.8,0.42333333333333334,0.04666666666666667,1.7333333333333334,0.051333333333333335,10.666666666666666,57.333333333333336,0.6649866666666667,2.34,0.36000000000000004,6.466666666666666,1
866,866,4.533333333333333,0.32666666666666666,0.14666666666666667,1.5333333333333332,0.04733333333333333,8.666666666666666,16.0,0.6629200000000001,2.2733333333333334,0.5533333333333333,7.533333333333334,2
867,867,4.6000000000000005,0.34,0.15333333333333335,1.3333333333333333,0.04800000000000001,8.666666666666666,14.666666666666666,0.6629200000000001,2.2666666666666666,0.5599999999999999,7.466666666666666,2
868,868,4.533333333333333,0.37333333333333335,0.14666666666666667,1.2,0.04933333333333334,10.0,16.0,0.6629200000000001,2.2666666666666666,0.5466666666666666,7.466666666666666,2
869,869,5.066666666666666,0.42,0.02,1.3333333333333333,0.05333333333333334,18.0,28.666666666666668,0.6638533333333333,2.2933333333333334,0.4266666666666667,7.266666666666667,2
870,870,5.133333333333334,0.4766666666666666,0.006666666666666667,1.4000000000000001,0.042666666666666665,20.666666666666668,28.666666666666668,0.6624733333333334,2.2733333333333334,0.37999999999999995,7.866666666666667,2
871,871,4.6000000000000005,0.37333333333333335,0.02,1.0,0.057333333333333326,24.0,30.666666666666668,0.66348,2.353333333333333,0.37999999999999995,7.066666666666666,1
872,872,4.866666666666666,0.2333333333333333,0.16,1.3333333333333333,0.04466666666666667,18.666666666666668,32.0,0.66384,2.2866666666666666,0.36000000000000004,6.666666666666667,0
873,873,6.066666666666666,0.13999999999999999,0.24666666666666667,1.0666666666666667,0.04466666666666667,4.0,6.666666666666667,0.6636799999999999,2.1533333333333333,0.38666666666666666,7.3999999999999995,3
874,874,6.933333333333334,0.25333333333333335,0.3066666666666667,1.4000000000000001,0.06933333333333333,4.0,6.666666666666667,0.6644266666666666,2.08,0.43333333333333335,7.866666666666667,3
875,875,5.866666666666667,0.20666666666666667,0.26666666666666666,1.8666666666666665,0.07266666666666667,4.666666666666667,10.666666666666666,0.6640933333333333,2.2066666666666666,0.5266666666666667,7.866666666666667,3
876,876,4.733333333333333,0.3133333333333333,0.0,1.4666666666666668,0.04466666666666667,4.666666666666667,9.333333333333334,0.6634466666666666,2.2666666666666666,0.38666666666666666,7.266666666666667,0
877,877,5.133333333333334,0.4766666666666666,0.006666666666666667,1.4000000000000001,0.042666666666666665,20.666666666666668,28.666666666666668,0.6624733333333334,2.2733333333333334,0.37999999999999995,7.866666666666667,2
878,878,5.866666666666667,0.4066666666666667,0.12666666666666668,2.6666666666666665,0.06266666666666666,20.0,46.0,0.6652466666666667,2.146666666666667,0.3333333333333333,6.666666666666667,2
879,879,4.8,0.39999999999999997,0.02666666666666667,1.6666666666666667,0.050666666666666665,12.0,58.666666666666664,0.6649666666666666,2.353333333333333,0.3666666666666667,6.333333333333333,1
880,880,6.133333333333333,0.37333333333333335,0.12,1.0666666666666667,0.052,6.666666666666667,14.0,0.66384,2.1,0.32666666666666666,6.6000000000000005,1
881,881,5.066666666666666,0.4766666666666666,0.0,1.4000000000000001,0.04533333333333334,20.0,23.333333333333332,0.6635533333333333,2.32,0.43333333333333335,7.6000000000000005,2
882,882,5.6000000000000005,0.20666666666666667,0.19333333333333333,2.066666666666667,0.12933333333333333,9.333333333333334,17.333333333333332,0.6635733333333333,2.146666666666667,0.52,8.0,2
883,883,4.8,0.39999999999999997,0.02666666666666667,1.6666666666666667,0.050666666666666665,12.0,58.666666666666664,0.6649666666666666,2.353333333333333,0.3666666666666667,6.333333333333333,1
884,884,5.866666666666667,0.4066666666666667,0.12666666666666668,2.6666666666666665,0.06266666666666666,20.0,46.0,0.6652466666666667,2.146666666666667,0.3333333333333333,6.666666666666667,2
885,885,5.933333333333334,0.5,0.09333333333333334,1.6666666666666667,0.057333333333333326,6.0,20.0,0.6654933333333334,2.2266666666666666,0.4266666666666667,7.0,1
886,886,6.0,0.5333333333333333,0.08,1.5999999999999999,0.05533333333333334,5.333333333333333,18.666666666666668,0.6655733333333334,2.22,0.43333333333333335,6.933333333333334,2
887,887,7.133333333333333,0.3466666666666667,0.25333333333333335,1.7333333333333334,0.044000000000000004,19.333333333333332,37.333333333333336,0.6638466666666667,2.1,0.5266666666666667,8.066666666666666,3
888,888,4.533333333333333,0.37999999999999995,0.0,1.6666666666666667,0.04800000000000001,21.333333333333332,42.666666666666664,0.6632733333333333,2.2866666666666666,0.37333333333333335,7.466666666666666,2
889,889,7.133333333333333,0.6,0.22666666666666668,4.3999999999999995,0.07466666666666667,15.333333333333334,66.0,0.6685933333333334,2.146666666666667,0.45333333333333337,6.2,1
890,890,4.8,0.22666666666666668,0.16,1.3333333333333333,0.04733333333333333,20.0,34.666666666666664,0.66384,2.2933333333333334,0.38666666666666666,6.733333333333333,1
891,891,4.8,0.44,0.02,1.5333333333333332,0.052,10.666666666666666,57.333333333333336,0.6649533333333334,2.353333333333333,0.37999999999999995,6.466666666666666,1
892,892,6.733333333333333,0.3,0.15333333333333335,1.2666666666666666,0.05466666666666666,6.666666666666667,12.0,0.66516,2.146666666666667,0.43333333333333335,6.2,2
893,893,4.8,0.44,0.02,1.5333333333333332,0.052,10.666666666666666,57.333333333333336,0.6649533333333334,2.353333333333333,0.37999999999999995,6.466666666666666,1
894,894,4.8,0.42,0.02,1.4666666666666668,0.05333333333333334,11.333333333333334,58.666666666666664,0.6649666666666666,2.353333333333333,0.38666666666666666,6.533333333333334,2
895,895,4.733333333333333,0.3933333333333333,0.006666666666666667,1.5333333333333332,0.05333333333333334,18.0,28.666666666666668,0.6636666666666667,2.28,0.38666666666666666,7.133333333333333,2
896,896,5.533333333333334,0.20666666666666667,0.26,1.5999999999999999,0.052,11.333333333333334,28.666666666666668,0.66296,2.2066666666666666,0.5133333333333333,8.333333333333334,3
897,897,4.733333333333333,0.3933333333333333,0.006666666666666667,1.5333333333333332,0.05333333333333334,18.0,28.666666666666668,0.6636666666666667,2.28,0.38666666666666666,7.133333333333333,2
898,898,5.533333333333334,0.20666666666666667,0.26,1.5999999999999999,0.052,11.333333333333334,28.666666666666668,0.66296,2.2066666666666666,0.5133333333333333,8.333333333333334,3
899,899,5.533333333333334,0.68,0.013333333333333334,2.2666666666666666,0.056,4.0,7.333333333333333,0.6659466666666667,2.32,0.32666666666666666,7.333333333333333,0
900,900,5.933333333333334,0.20666666666666667,0.24,1.7333333333333334,0.037333333333333336,6.666666666666667,26.0,0.6637466666666666,2.2666666666666666,0.45999999999999996,7.866666666666667,1
901,901,4.933333333333334,0.42333333333333334,0.06666666666666667,1.5999999999999999,0.05333333333333334,10.666666666666666,22.0,0.6649066666666666,2.3866666666666667,0.45999999999999996,7.2,3
902,902,4.933333333333334,0.42333333333333334,0.06666666666666667,1.5999999999999999,0.05333333333333334,10.666666666666666,22.0,0.6649066666666666,2.3866666666666667,0.45999999999999996,7.2,3
903,903,4.533333333333333,0.3933333333333333,0.04,4.0,0.04,7.333333333333333,12.0,0.6641333333333334,2.2733333333333334,0.3933333333333333,7.2,3
904,904,4.533333333333333,0.3933333333333333,0.04,4.0,0.04,7.333333333333333,12.0,0.6641333333333334,2.2733333333333334,0.3933333333333333,7.2,3
905,905,6.133333333333333,0.38666666666666666,0.13333333333333333,2.0,0.054,10.0,76.66666666666667,0.6653333333333333,2.1533333333333333,0.3933333333333333,6.333333333333333,1
906,906,4.8,0.36000000000000004,0.18000000000000002,1.7333333333333334,0.056,8.0,52.0,0.6642666666666667,2.2600000000000002,0.47333333333333333,7.333333333333333,1
907,907,4.066666666666666,0.37333333333333335,0.0,1.4666666666666668,0.05266666666666667,4.0,6.0,0.6632,2.393333333333333,0.36000000000000004,7.666666666666667,2
908,908,4.933333333333334,0.3466666666666667,0.08666666666666667,1.5999999999999999,0.052,22.666666666666668,40.666666666666664,0.66352,2.2866666666666666,0.3933333333333333,7.2,2
909,909,4.866666666666666,0.20333333333333334,0.26,0.7999999999999999,0.03933333333333333,4.666666666666667,7.333333333333333,0.6622066666666667,2.1933333333333334,0.3466666666666667,7.666666666666667,2
910,910,6.2,0.25333333333333335,0.32,2.533333333333333,0.08800000000000001,2.0,7.333333333333333,0.6638466666666667,2.1533333333333333,0.37999999999999995,8.799999999999999,2
911,911,6.066666666666666,0.18666666666666668,0.3066666666666667,6.0,0.076,2.0,6.0,0.6660066666666666,2.12,0.39999999999999997,7.266666666666667,2
912,912,6.666666666666667,0.3066666666666667,0.29333333333333333,1.9333333333333333,0.043333333333333335,2.6666666666666665,5.333333333333333,0.6644933333333333,2.22,0.41333333333333333,8.133333333333333,2
913,913,6.266666666666667,0.26333333333333336,0.3066666666666667,3.0666666666666664,0.06266666666666666,2.0,6.666666666666667,0.66426,2.18,0.4266666666666667,8.133333333333333,3
914,914,4.866666666666666,0.20333333333333334,0.26,0.7999999999999999,0.03933333333333333,4.666666666666667,7.333333333333333,0.6622066666666667,2.1933333333333334,0.3466666666666667,7.666666666666667,2
915,915,5.733333333333333,0.21,0.26666666666666666,1.4666666666666668,0.05266666666666667,2.0,4.0,0.6634133333333333,2.18,0.4466666666666667,7.933333333333334,2
916,916,3.533333333333333,0.4766666666666666,0.12666666666666668,1.0,0.10733333333333334,4.666666666666667,41.333333333333336,0.6626333333333333,2.4133333333333336,0.4066666666666667,7.333333333333333,1
917,917,4.533333333333333,0.2733333333333333,0.20666666666666667,5.866666666666667,0.056,17.333333333333332,30.0,0.6654933333333334,2.2533333333333334,0.4266666666666667,6.733333333333333,2
918,918,5.6000000000000005,0.24,0.21333333333333335,1.4666666666666668,0.054,21.333333333333332,52.666666666666664,0.6642666666666667,2.1999999999999997,0.48,7.333333333333333,2
919,919,5.6000000000000005,0.41333333333333333,0.08,1.2,0.04800000000000001,25.333333333333332,30.666666666666668,0.6633600000000001,2.2533333333333334,0.5933333333333334,7.866666666666667,2
920,920,6.3999999999999995,0.2733333333333333,0.24666666666666667,1.5333333333333332,0.06066666666666667,6.666666666666667,15.333333333333334,0.6652399999999999,2.16,0.37333333333333335,7.0,1
921,921,5.6000000000000005,0.24,0.21333333333333335,1.4666666666666668,0.054,21.333333333333332,52.666666666666664,0.6642666666666667,2.1999999999999997,0.48,7.333333333333333,2
922,922,5.6000000000000005,0.41333333333333333,0.08,1.2,0.04800000000000001,25.333333333333332,30.666666666666668,0.6633600000000001,2.2533333333333334,0.5933333333333334,7.866666666666667,2
923,923,4.533333333333333,0.2733333333333333,0.20666666666666667,5.866666666666667,0.056,17.333333333333332,30.0,0.6654933333333334,2.2533333333333334,0.4266666666666667,6.733333333333333,2
924,924,5.733333333333333,0.3133333333333333,0.18000000000000002,1.5333333333333332,0.03666666666666667,9.333333333333334,18.666666666666668,0.66344,2.12,0.5333333333333333,7.466666666666666,1
925,925,5.733333333333333,0.14666666666666667,0.24,1.2666666666666666,0.042666666666666665,35.333333333333336,51.333333333333336,0.6640266666666667,2.3133333333333335,0.58,7.333333333333333,3
926,926,6.266666666666667,0.16,0.22,1.5333333333333332,0.04066666666666666,34.666666666666664,48.666666666666664,0.6652399999999999,2.3133333333333335,0.6,6.8,2
927,927,5.6000000000000005,0.4466666666666667,0.12666666666666668,1.4666666666666668,0.062,7.333333333333333,50.0,0.6649066666666666,2.1333333333333333,0.3933333333333333,6.133333333333333,0
928,928,5.733333333333333,0.3133333333333333,0.18000000000000002,1.5333333333333332,0.03666666666666667,9.333333333333334,18.666666666666668,0.66344,2.12,0.5333333333333333,7.466666666666666,1
929,929,5.8,0.22,0.25333333333333335,2.1999999999999997,0.042,6.666666666666667,12.666666666666666,0.66312,2.1999999999999997,0.48666666666666664,8.0,3
930,930,4.3999999999999995,0.4066666666666667,0.006666666666666667,1.2666666666666666,0.05333333333333334,5.333333333333333,16.666666666666668,0.6649733333333333,2.46,0.48666666666666664,7.0,1
931,931,4.933333333333334,0.4066666666666667,0.006666666666666667,1.3333333333333333,0.04933333333333334,8.666666666666666,25.333333333333332,0.6649866666666667,2.32,0.43333333333333335,6.533333333333334,1
932,932,5.066666666666666,0.26666666666666666,0.19333333333333333,1.2666666666666666,0.052,19.333333333333332,44.0,0.6647333333333333,2.3000000000000003,0.3933333333333333,6.333333333333333,2
933,933,4.933333333333334,0.4066666666666667,0.006666666666666667,1.3333333333333333,0.04933333333333334,8.666666666666666,25.333333333333332,0.6649866666666667,2.32,0.43333333333333335,6.533333333333334,1
934,934,4.3999999999999995,0.4066666666666667,0.006666666666666667,1.2666666666666666,0.05333333333333334,5.333333333333333,16.666666666666668,0.6649733333333333,2.46,0.48666666666666664,7.0,1
